lat,lon,time,year,t2m,ssrd,tp,swvl1,swvl2,swvl3,swvl4,lai
73.37499999999999,-170.37500000000003,0,1982,274.3017,2.046874,56.625404,0.09592151,0.0972015,0.09935024,0.091328524,1.1826667785644531
73.37499999999999,-170.37500000000003,15,1982,279.03235,2.1869967,23.16566,0.0959603,0.095708795,0.09740982,0.09369095,1.5230001211166382
73.37499999999999,-170.37500000000003,30,1982,279.36444,3.841242,15.845818,0.0919205,0.09245649,0.09538141,0.094400354,1.3286666870117188
73.37499999999999,-170.37500000000003,45,1982,277.06842,4.93058,10.593608,0.08958114,0.09024812,0.09339134,0.094520696,0.89000004529953
73.37499999999999,-170.37500000000003,60,1982,278.55234,8.977094,49.068623,0.09313603,0.09284929,0.09243838,0.0943834,1.1449999809265137
73.37499999999999,-170.37500000000003,75,1982,278.6835,11.749793,17.484043,0.08946316,0.09128387,0.093301564,0.09448391,1.4250000715255737
73.37499999999999,-170.37500000000003,90,1982,279.50452,13.425596,16.598547,0.08439185,0.0847093,0.089439504,0.09429155,1.7693333625793457
73.37499999999999,-170.37500000000003,105,1982,280.97296,16.086084,4.095786,0.06754022,0.07586347,0.08453487,0.09381899,2.315333366394043
73.37499999999999,-170.37500000000003,120,1982,280.52603,21.34516,13.29817,0.064484105,0.06632557,0.07746956,0.093056954,2.5490000247955322
73.37499999999999,-170.37500000000003,135,1982,284.4203,18.758577,17.950766,0.06101072,0.057916507,0.070376776,0.09196108,3.071000337600708
73.37499999999999,-170.37500000000003,150,1982,285.92764,19.155323,28.285995,0.05457751,0.052562587,0.064179674,0.09065917,3.321333646774292
73.37499999999999,-170.37500000000003,165,1982,284.6953,14.060108,67.58355,0.08278281,0.07074498,0.065439194,0.08965747,3.1590001583099365
73.37499999999999,-170.37500000000003,180,1982,287.23984,18.993465,21.43882,0.06694887,0.07181631,0.066738375,0.088820234,2.627666711807251
73.37499999999999,-170.37500000000003,195,1982,287.30682,18.136719,8.731574,0.05977178,0.06522467,0.065632746,0.08796877,2.635666608810425
73.37499999999999,-170.37500000000003,210,1982,288.79874,15.961156,17.925373,0.055056397,0.058987074,0.06500233,0.08715676,2.3353335857391357
73.37499999999999,-170.37500000000003,225,1982,286.60834,13.644744,38.558285,0.07235395,0.0634432,0.06440059,0.08644998,1.88533353805542
73.37499999999999,-170.37500000000003,240,1982,286.87604,12.673398,13.93246,0.06501131,0.06404855,0.06368778,0.08581781,2.2850000858306885
73.37499999999999,-170.37500000000003,255,1982,285.94238,9.566999,33.769592,0.06810103,0.06196438,0.062518716,0.0852337,2.129666805267334
73.37499999999999,-170.37500000000003,270,1982,283.94052,5.3222666,69.86351,0.0892976,0.080868945,0.06549411,0.08476769,1.2993334531784058
73.37499999999999,-170.37500000000003,285,1982,282.9436,4.3316293,31.500841,0.08880896,0.08772787,0.072033055,0.084448524,1.6130000352859497
73.37499999999999,-170.37500000000003,300,1982,282.56305,3.1256871,47.28086,0.09132271,0.08863876,0.07572675,0.08423574,1.9026669263839722
73.37499999999999,-170.37500000000003,315,1982,279.53802,2.718066,34.27101,0.09463938,0.093854085,0.08272132,0.084228806,1.9546667337417603
73.37499999999999,-170.37500000000003,330,1982,278.18045,1.8342645,33.968235,0.09335422,0.09290968,0.10396866,0.08468825,1.6123334169387817
73.37499999999999,-170.37500000000003,345,1982,278.10516,1.7779979,28.123646,0.09442127,0.09463517,0.34437475,0.08543142,1.4216667413711548
73.37499999999999,-170.37500000000003,0,1983,280.03503,2.0488594,38.256317,0.09488152,0.09478379,0.091865875,0.086435236,1.402000069618225
73.37499999999999,-170.37500000000003,15,1983,279.2092,2.96053,16.17547,0.08928551,0.09055318,0.09191081,0.087378554,1.279666781425476
73.37499999999999,-170.37500000000003,30,1983,275.9603,4.1023774,54.193504,0.09197005,0.09133989,0.090927,0.08783077,1.0160000324249268
73.37499999999999,-170.37500000000003,45,1983,276.67596,5.307075,14.007362,0.089912325,0.0904288,0.090826064,0.08812514,1.0390000343322754
73.37499999999999,-170.37500000000003,60,1983,279.83743,6.9538355,13.122515,0.08773556,0.08927549,0.09007981,0.08828888,1.0666667222976685
73.37499999999999,-170.37500000000003,75,1983,278.4803,9.106179,62.51715,0.09460042,0.09342296,0.09054901,0.08840627,1.2673333883285522
73.37499999999999,-170.37500000000003,90,1983,278.1749,14.34953,27.304565,0.09303737,0.09353187,0.09221585,0.08883516,1.8026666641235352
73.37499999999999,-170.37500000000003,105,1983,279.6797,12.8713665,75.45093,0.09356997,0.09392969,0.0927472,0.08924786,2.181666612625122
73.37499999999999,-170.37500000000003,120,1983,281.0219,13.81905,50.44645,0.095131375,0.09603481,0.09693277,0.09107818,2.943666696548462
73.37499999999999,-170.37500000000003,135,1983,281.62048,17.868483,45.88521,0.08979624,0.089906245,0.0931565,0.0918756,3.0996665954589844
73.37499999999999,-170.37500000000003,150,1983,284.66165,18.196934,26.99048,0.08491872,0.08831599,0.09169598,0.09187738,3.2323334217071533
73.37499999999999,-170.37500000000003,165,1983,285.4875,18.201836,7.4745016,0.06315385,0.07169072,0.08544887,0.09151348,3.135333776473999
73.37499999999999,-170.37500000000003,180,1983,288.33322,22.064375,6.5440855,0.051981013,0.06244994,0.078861475,0.09078018,2.8416669368743896
73.37499999999999,-170.37500000000003,195,1983,288.7448,18.140005,28.518723,0.05250298,0.05656439,0.07300374,0.089835875,2.62333345413208
73.37499999999999,-170.37500000000003,210,1983,288.07596,17.787474,14.142799,0.056362312,0.057236437,0.06901464,0.08889412,2.3456666469573975
73.37499999999999,-170.37500000000003,225,1983,288.7147,14.77556,31.770828,0.061572034,0.05771676,0.06546725,0.08797585,2.3283333778381348
73.37499999999999,-170.37500000000003,240,1983,286.26675,10.007478,91.776924,0.07019319,0.06561247,0.06479077,0.08716576,2.134666681289673
73.37499999999999,-170.37500000000003,255,1983,285.60553,9.488771,20.005554,0.083600536,0.082969636,0.06898227,0.08661056,1.8170000314712524
73.37499999999999,-170.37500000000003,270,1983,285.26074,5.66396,46.860672,0.08262172,0.07947323,0.07059119,0.0861768,1.7110000848770142
73.37499999999999,-170.37500000000003,285,1983,281.8947,5.893977,17.188469,0.08156293,0.08174945,0.07276647,0.0857946,1.7816667556762695
73.37499999999999,-170.37500000000003,300,1983,282.67355,2.7320251,29.76522,0.08303966,0.08186667,0.18283993,0.08550306,1.527999997138977
73.37499999999999,-170.37500000000003,315,1983,279.63312,2.5185735,26.173632,0.08254108,0.08132396,0.07527549,0.085296884,1.6420000791549683
73.37499999999999,-170.37500000000003,330,1983,278.75208,1.7976701,47.18589,0.08840557,0.087426774,0.078172676,0.085121706,1.7623333930969238
73.37499999999999,-170.37500000000003,345,1983,280.64236,1.1266321,72.03904,0.097330436,0.097131155,0.0875905,0.0857914,1.6383334398269653
73.37499999999999,-170.37500000000003,0,1984,278.2731,2.153929,42.035004,0.09467158,0.09469101,0.091873236,0.08741024,1.4803333282470703
73.37499999999999,-170.37500000000003,15,1984,276.1095,2.4465947,66.31682,0.09577262,0.09597006,0.09381118,0.08835874,1.3876667022705078
73.37499999999999,-170.37500000000003,30,1984,277.93085,4.1207895,31.85184,0.09538627,0.096347004,0.09645019,0.09001831,1.2376667261123657
73.37499999999999,-170.37500000000003,45,1984,276.7304,5.0178447,20.505632,0.09094901,0.09111916,0.09403222,0.09092939,0.7723333835601807
73.37499999999999,-170.37500000000003,60,1984,278.1172,6.705163,29.049131,0.09235834,0.091958605,0.091634385,0.09118302,1.0800000429153442
73.37499999999999,-170.37500000000003,75,1984,277.21277,9.83227,62.167984,0.094353594,0.09492366,0.091809854,0.09124856,1.4376667737960815
73.37499999999999,-170.37500000000003,90,1984,278.55197,12.940081,21.54888,0.09080942,0.09241479,0.09472046,0.091670685,1.9613333940505981
73.37499999999999,-170.37500000000003,105,1984,280.9369,19.170965,3.948813,0.07218769,0.07969311,0.08987583,0.09176498,2.371666669845581
73.37499999999999,-170.37500000000003,120,1984,280.5711,20.284945,11.0785265,0.05664688,0.06750044,0.08342671,0.09131978,2.5183334350585938
73.37499999999999,-170.37500000000003,135,1984,282.29187,17.442337,39.56096,0.06579925,0.06491599,0.078004666,0.09063164,3.0996665954589844
73.37499999999999,-170.37500000000003,150,1984,284.49734,17.058805,45.811928,0.07579415,0.07424892,0.07607067,0.08993301,3.2783334255218506
73.37499999999999,-170.37500000000003,165,1984,286.43262,19.389727,22.919321,0.06320402,0.06708198,0.073005356,0.089231424,3.182000160217285
73.37499999999999,-170.37500000000003,180,1984,287.4904,20.762835,15.467874,0.050818756,0.057960056,0.06958158,0.088406704,2.999333620071411
73.37499999999999,-170.37500000000003,195,1984,288.074,16.123476,22.872211,0.053381916,0.054734156,0.06747389,0.08756847,2.681666612625122
73.37499999999999,-170.37500000000003,210,1984,287.82214,16.033117,39.91394,0.07194878,0.06316373,0.08009254,0.08682256,2.4639999866485596
73.37499999999999,-170.37500000000003,225,1984,289.60767,17.295834,11.0968685,0.04957244,0.057913367,0.25274804,0.08606405,2.321000099182129
73.37499999999999,-170.37500000000003,240,1984,286.8499,9.585139,51.72033,0.073483095,0.06598164,0.061873324,0.085376605,2.3440001010894775
73.37499999999999,-170.37500000000003,255,1984,285.00717,8.514391,76.761925,0.085285276,0.07928266,0.06413667,0.0848699,2.060333490371704
73.37499999999999,-170.37500000000003,270,1984,284.59085,7.809426,15.156363,0.08362356,0.084340766,0.009968903,0.08445716,1.689333438873291
73.37499999999999,-170.37500000000003,285,1984,284.14655,4.9479795,44.591656,0.087636806,0.08437036,0.021895347,0.084123276,1.8990001678466797
73.37499999999999,-170.37500000000003,300,1984,282.5942,2.5260115,116.264496,0.097534016,0.09668205,0.08182409,0.08400281,1.9490000009536743
73.37499999999999,-170.37500000000003,315,1984,281.13535,2.2583923,40.84002,0.09661117,0.09749781,0.09475575,0.08552798,1.904000163078308
73.37499999999999,-170.37500000000003,330,1984,280.3742,1.4457927,17.844463,0.093014315,0.093582414,0.09453352,0.0873163,1.665000081062317
