lat,lon,time,year,t2m,ssrd,tp,swvl1,swvl2,swvl3,swvl4,lai
61.625,-160.12500000000003,0,1982,285.09412,5.353963,14.925986,0.03649273,0.036465593,0.03371156,0.03233232,1.6585001945495605
61.625,-160.12500000000003,15,1982,283.44135,7.621761,45.70129,0.03692582,0.03716974,0.035152193,0.032436926,1.78600013256073
61.625,-160.12500000000003,30,1982,283.5371,9.757367,7.5225635,0.034809243,0.035949152,0.037781835,0.032995183,1.785750150680542
61.625,-160.12500000000003,45,1982,282.42673,10.866299,29.747362,0.038748737,0.038284607,0.0372354,0.033454996,2.0420000553131104
61.625,-160.12500000000003,60,1982,283.65607,13.754119,47.792595,0.037752863,0.038831495,0.039569013,0.034301016,2.203000068664551
61.625,-160.12500000000003,75,1982,284.04977,16.333029,17.178608,0.03411508,0.034669142,0.03805699,0.035470027,2.489000082015991
61.625,-160.12500000000003,90,1982,285.7709,18.735952,18.556084,0.03172259,0.03213085,0.0361321,0.035618696,2.4865002632141113
61.625,-160.12500000000003,105,1982,285.41122,20.141794,53.98363,0.036270484,0.037265923,0.036680456,0.03558415,2.7255001068115234
61.625,-160.12500000000003,120,1982,287.3241,22.642487,28.101936,0.038089104,0.03946706,0.03981018,0.036369737,2.0002501010894775
61.625,-160.12500000000003,135,1982,290.80557,25.170525,1.664286,0.026501147,0.0304003,0.036277764,0.03676306,2.166249990463257
61.625,-160.12500000000003,150,1982,293.18597,24.153723,4.442018,0.023954155,0.02603515,0.032718543,0.03644646,1.7137501239776611
61.625,-160.12500000000003,165,1982,293.91263,26.18459,0.41043735,0.017578656,0.024000984,0.030779291,0.036000196,2.335750102996826
61.625,-160.12500000000003,180,1982,296.42404,26.38764,1.0691984,0.0157815,0.021888167,0.02974401,0.0354376,2.181500196456909
61.625,-160.12500000000003,195,1982,297.43558,24.533585,4.637468,0.017902989,0.020817945,0.028224604,0.034863796,1.8745001554489136
61.625,-160.12500000000003,210,1982,296.1953,23.24088,4.4457545,0.014878743,0.018807577,0.026053805,0.03429138,1.995500087738037
61.625,-160.12500000000003,225,1982,295.99323,20.419842,4.340622,0.017078374,0.018548138,0.02540992,0.03373133,2.180500030517578
61.625,-160.12500000000003,240,1982,294.86615,17.683073,26.80875,0.028753243,0.025658404,0.02498581,0.033317905,1.8232500553131104
61.625,-160.12500000000003,255,1982,295.17126,15.126683,11.925836,0.024229195,0.024300957,0.0245533,0.032962438,1.903749942779541
61.625,-160.12500000000003,270,1982,291.02277,12.891373,23.131908,0.030482443,0.03015755,0.024662958,0.032678787,2.4875001907348633
61.625,-160.12500000000003,285,1982,290.20282,9.634711,32.918648,0.033392366,0.03284248,0.02586799,0.03245849,2.315000057220459
61.625,-160.12500000000003,300,1982,288.87112,7.4711194,52.094982,0.035711188,0.03559262,0.028863018,0.03232588,2.1620001792907715
61.625,-160.12500000000003,315,1982,287.29813,6.9497705,37.70918,0.037280567,0.03719345,0.033361193,0.032298952,2.101250171661377
61.625,-160.12500000000003,330,1982,286.09576,4.815021,77.23677,0.03989236,0.04019858,0.03833673,0.03272342,1.9117501974105835
61.625,-160.12500000000003,345,1982,284.54993,5.837969,19.515213,0.037448965,0.03786032,0.03933658,0.033600498,1.8540000915527344
61.625,-160.12500000000003,0,1983,284.6022,6.2369413,17.513783,0.03650104,0.03714502,0.037488993,0.03418977,1.7965002059936523
61.625,-160.12500000000003,15,1983,284.49576,8.381467,6.375399,0.035170376,0.035941355,0.037006646,0.03459072,1.667250156402588
61.625,-160.12500000000003,30,1983,282.40033,8.576641,36.613804,0.035697363,0.035023913,0.03542119,0.034745384,1.8060001134872437
61.625,-160.12500000000003,45,1983,281.57947,11.237667,24.165102,0.036919914,0.03759144,0.036177054,0.034810554,1.964750051498413
61.625,-160.12500000000003,60,1983,284.13718,13.839998,35.830708,0.03581535,0.036999032,0.037112113,0.035010476,2.0
61.625,-160.12500000000003,75,1983,285.12958,15.17104,50.549984,0.0383173,0.03883405,0.037461143,0.035238594,2.4312500953674316
61.625,-160.12500000000003,90,1983,285.67038,20.51547,19.363018,0.03440604,0.036015794,0.037705958,0.035596617,2.4230003356933594
61.625,-160.12500000000003,105,1983,287.1843,20.197283,13.229968,0.031350292,0.031340294,0.035471372,0.03563182,2.6760001182556152
61.625,-160.12500000000003,120,1983,288.82404,22.730984,4.6190963,0.026238726,0.028522141,0.033778977,0.035439193,1.8760000467300415
61.625,-160.12500000000003,135,1983,289.53955,23.0215,22.02,0.031539366,0.03199889,0.03283379,0.035199836,2.3650002479553223
61.625,-160.12500000000003,150,1983,293.1817,24.880196,2.5346155,0.020828059,0.026754702,0.031577654,0.034868877,1.7795002460479736
61.625,-160.12500000000003,165,1983,292.47675,21.043335,73.00886,0.033920385,0.032679144,0.031236794,0.034543976,2.1065001487731934
61.625,-160.12500000000003,180,1983,295.25278,24.640375,10.525075,0.02968334,0.032449033,0.031390276,0.034293007,2.109499931335449
61.625,-160.12500000000003,195,1983,299.00415,26.417643,0.18185987,0.016761122,0.024390457,0.029831389,0.033885162,1.6605000495910645
61.625,-160.12500000000003,210,1983,296.79364,22.28438,22.79916,0.016929608,0.019728284,0.027138762,0.033376697,1.8005000352859497
61.625,-160.12500000000003,225,1983,295.60376,17.67868,64.99579,0.034303565,0.032529183,0.027034532,0.033015706,1.9135000705718994
61.625,-160.12500000000003,240,1983,295.04123,18.976162,3.8950305,0.030962965,0.033565726,0.030904595,0.032804754,1.5697500705718994
61.625,-160.12500000000003,255,1983,293.48972,15.721387,23.16245,0.02126367,0.026234213,0.030136405,0.032600857,2.040250062942505
61.625,-160.12500000000003,270,1983,292.74948,13.935496,2.9708927,0.025860954,0.026798291,0.029075675,0.03243192,2.587250232696533
61.625,-160.12500000000003,285,1983,289.22275,10.410173,25.419401,0.027144013,0.026507983,0.028409481,0.032268405,2.2795000076293945
61.625,-160.12500000000003,300,1983,287.89658,8.785843,5.6408176,0.03381802,0.033289447,0.02742668,0.03214977,2.2215001583099365
61.625,-160.12500000000003,315,1983,286.7038,6.313078,28.102615,0.03660936,0.03627549,0.030120648,0.032077655,1.9075000286102295
61.625,-160.12500000000003,330,1983,282.67975,5.984964,23.459473,0.034631733,0.03431995,0.031168783,0.032041356,1.7737501859664917
61.625,-160.12500000000003,345,1983,285.53424,5.7886586,62.13475,0.03859705,0.03932909,0.036883898,0.032257225,1.7285001277923584
61.625,-160.12500000000003,0,1984,283.24393,6.8342347,15.260303,0.03535984,0.03561375,0.03703536,0.032897513,1.6107500791549683
61.625,-160.12500000000003,15,1984,284.00217,6.6320534,37.821625,0.035954382,0.036432475,0.03633277,0.03326792,1.7265000343322754
61.625,-160.12500000000003,30,1984,282.79816,9.581066,13.677845,0.033990446,0.034683906,0.035211988,0.03347924,1.6705000400543213
61.625,-160.12500000000003,45,1984,281.18747,9.194664,65.00207,0.036874257,0.03631363,0.035404462,0.033542305,1.8532501459121704
61.625,-160.12500000000003,60,1984,282.73428,13.666017,34.769985,0.03719384,0.037895214,0.037777748,0.033951875,2.154250144958496
61.625,-160.12500000000003,75,1984,284.4561,16.045645,34.22844,0.03775837,0.03788393,0.037064884,0.034363482,2.3515000343322754
61.625,-160.12500000000003,90,1984,285.03876,18.41387,38.232906,0.037084322,0.037655786,0.0372434,0.034644432,2.533750057220459
61.625,-160.12500000000003,105,1984,286.36395,21.08642,30.231663,0.032858644,0.034429647,0.03608083,0.034827832,2.659250259399414
61.625,-160.12500000000003,120,1984,287.0573,18.217768,66.748886,0.03860174,0.038338527,0.035708778,0.034792345,1.8595000505447388
61.625,-160.12500000000003,135,1984,287.83585,21.318127,36.987595,0.03865211,0.03940752,0.03902707,0.035287388,2.1555001735687256
61.625,-160.12500000000003,150,1984,289.63644,23.513327,48.773853,0.037854973,0.03911606,0.03968233,0.036136985,1.9725000858306885
61.625,-160.12500000000003,165,1984,293.2645,25.710232,0.27584356,0.023721905,0.02968911,0.036697887,0.036642436,2.1650002002716064
61.625,-160.12500000000003,180,1984,295.32672,27.343433,0.007886104,0.015743658,0.024156056,0.0326725,0.036264356,2.1560001373291016
61.625,-160.12500000000003,195,1984,295.88492,25.813381,2.2800052,0.013949751,0.021347811,0.029947128,0.035702575,1.785250186920166
61.625,-160.12500000000003,210,1984,295.48993,21.935062,36.304745,0.02277073,0.023990931,0.028821535,0.035148557,1.8832499980926514
