lat,lon,time,year,t2m,ssrd,tp,swvl1,swvl2,swvl3,swvl4,lai
83.87499999999999,-142.87500000000003,0,1982,251.0097,0.1749945,10.967062,0.36565298,0.3635721,0.36204275,0.40828755,0.04822222515940666
83.87499999999999,-142.87500000000003,15,1982,257.74832,0.63034165,6.165519,0.37163588,0.3627618,0.35664606,0.40552166,0.12288889288902283
83.87499999999999,-142.87500000000003,30,1982,262.2838,1.2619356,16.417637,0.3695244,0.35896298,0.35883033,0.40312096,0.1523333340883255
83.87499999999999,-142.87500000000003,45,1982,266.69415,2.8004413,3.5740845,0.37358487,0.3708406,0.35680297,0.40118408,0.14977778494358063
83.87499999999999,-142.87500000000003,60,1982,267.08136,4.7876825,15.675744,0.36145276,0.36301085,0.35394713,0.39927536,0.183222234249115
83.87499999999999,-142.87500000000003,75,1982,272.9473,6.9888086,12.911919,0.39415634,0.38349667,0.35158014,0.39719486,0.280444473028183
83.87499999999999,-142.87500000000003,90,1982,272.98672,10.719653,32.73409,0.39616725,0.391545,0.35853082,0.39532748,0.5695555806159973
83.87499999999999,-142.87500000000003,105,1982,275.03214,14.734188,30.58256,0.4419228,0.43522066,0.38132936,0.39406243,0.9255555272102356
83.87499999999999,-142.87500000000003,120,1982,279.64777,12.125473,51.955288,0.43471643,0.43872565,0.4329133,0.40158597,1.0435556173324585
83.87499999999999,-142.87500000000003,135,1982,281.26718,16.582691,42.406208,0.39612117,0.3972462,0.4172996,0.4099129,1.5296666622161865
83.87499999999999,-142.87500000000003,150,1982,281.06198,20.090569,16.195002,0.3786062,0.3846038,0.40587965,0.41035587,1.8785557746887207
83.87499999999999,-142.87500000000003,165,1982,283.5314,19.646753,38.041462,0.39198595,0.391044,0.39458835,0.4092654,2.208444356918335
83.87499999999999,-142.87500000000003,180,1982,289.5649,21.69931,8.9969015,0.30839226,0.32308036,0.36593753,0.4068588,2.628000020980835
83.87499999999999,-142.87500000000003,195,1982,288.097,15.86434,37.678936,0.33135682,0.31020886,0.33857298,0.40280187,2.603555679321289
83.87499999999999,-142.87500000000003,210,1982,287.02087,15.49565,30.134754,0.34101745,0.32964936,0.32716,0.39861205,2.5175557136535645
83.87499999999999,-142.87500000000003,225,1982,285.3422,9.662451,70.49406,0.40364873,0.39312166,0.33792374,0.39501193,2.118666648864746
83.87499999999999,-142.87500000000003,240,1982,280.79596,8.998874,36.14786,0.40829197,0.4058227,0.3808462,0.39336503,1.7711111307144165
