lat,lon,time,year,t2m,ssrd,tp,swvl1,swvl2,swvl3,swvl4,lai
71.62499999999999,-159.87500000000003,0,1982,270.48892,2.5170064,40.974865,0.35516107,0.3551736,0.3654951,0.35631263,1.1399999856948853
71.62499999999999,-159.87500000000003,15,1982,273.51154,2.7855272,35.579884,0.33845168,0.3284815,0.34607843,0.36052415,0.9415556788444519
71.62499999999999,-159.87500000000003,30,1982,275.82883,4.542186,15.739179,0.351448,0.3554603,0.35048807,0.3591598,0.8576667308807373
71.62499999999999,-159.87500000000003,45,1982,272.51526,6.5610275,3.3790684,0.32496744,0.33153552,0.34433892,0.3583121,0.8596667051315308
71.62499999999999,-159.87500000000003,60,1982,277.47684,7.941647,66.52386,0.36007124,0.3597514,0.34905663,0.35705417,0.9305556416511536
71.62499999999999,-159.87500000000003,75,1982,278.46536,11.700481,8.673506,0.3253066,0.3320424,0.3544508,0.35797757,1.201888918876648
71.62499999999999,-159.87500000000003,90,1982,280.06815,15.422619,35.15311,0.3163513,0.3111435,0.32915333,0.35600278,1.7194446325302124
71.62499999999999,-159.87500000000003,105,1982,280.97183,14.8698845,19.788696,0.30681437,0.3086255,0.3075762,0.35243493,2.3380000591278076
71.62499999999999,-159.87500000000003,120,1982,281.81125,17.398708,31.209112,0.32085043,0.31998846,0.29160565,0.3479889,2.861666679382324
71.62499999999999,-159.87500000000003,135,1982,289.01172,18.513319,42.542473,0.30581027,0.29950002,0.26539838,0.34221402,3.2400002479553223
71.62499999999999,-159.87500000000003,150,1982,291.472,20.841486,14.888038,0.20903851,0.2159101,0.22834954,0.33466053,3.291111469268799
71.62499999999999,-159.87500000000003,165,1982,287.57178,15.946005,73.76893,0.3205655,0.28892916,0.24319753,0.3286125,2.9484446048736572
71.62499999999999,-159.87500000000003,180,1982,292.01254,19.174824,29.409195,0.29500568,0.29903176,0.25769147,0.32425374,3.248000144958496
71.62499999999999,-159.87500000000003,195,1982,291.96863,18.850851,12.213862,0.2334878,0.2292554,0.23651257,0.319117,3.029444694519043
71.62499999999999,-159.87500000000003,210,1982,292.99835,15.798813,48.104027,0.24192977,0.20965981,0.20883459,0.3134654,2.4754445552825928
